"symbol","ensembl_ID","User_ID","WITHEXPOSURE-REFERENCE_log2FC","WITHEXPOSURE-REFERENCE_adjPval","WITHEXPOSURE-WITHOUTEXPOSURE_log2FC","WITHEXPOSURE-WITHOUTEXPOSURE_adjPval","WITHOUTEXPOSURE-REFERENCE_log2FC","WITHOUTEXPOSURE-REFERENCE_adjPval","Processed data:","Ref_R1_SRR23919708","Ref_R2_SRR23919707","Ref_R3_SRR23919704","Ref_R4_SRR23919703","WE_R1_SRR23919698","WE_R2_SRR23919697","WE_R3_SRR23919706","WE_R4_SRR23919705","WOE_R1_SRR23919702","WOE_R2_SRR23919701","WOE_R3_SRR23919700","WOE_R4_SRR23919699"
"  TETUR37G00450","TETUR37G00450","TETUR37G00450",-0.16333485324182,0.44741589530478,0.0782509341679363,0.838640191020596,-0.241585787409757,0.237707608826897,"",8.83723447583193,8.99373714612813,8.8388103250645,8.82267889126129,8.66335756367305,8.75394222119516,8.7948358051746,8.92492768528345,8.8901720086559,8.80574401431779,8.41554818483095,8.81631574245677
"  TETUR28G00080","TETUR28G00080","TETUR28G00080",0.0766481823509225,0.427939241632031,-0.151451148492597,0.210714660832177,0.22809933084352,0.00641741230720946,"",9.19943661117577,9.13096574229959,9.23139017298226,9.2528982594184,9.1974060519025,9.25717394990528,9.27942134217128,9.25688104413548,9.30521229746715,9.36961741615038,9.35088395991893,9.31360793183556
"  TETUR02G08880","TETUR02G08880","TETUR02G08880",-0.0459362249455196,0.594542477983427,-0.0220894645600573,0.889415182576387,-0.0238467603854624,0.795591457376271,"",10.1507690695238,10.1576725643022,10.1531410885703,10.1268699163037,10.1093474791864,10.1126032657263,10.0705623484552,10.1760747143116,10.151311930663,10.0497805492197,10.1885634462366,10.132906071005
"  TETUR37G00120","TETUR37G00120","TETUR37G00120",-0.104112113147397,0.44975097220452,0.100983150331216,0.639244075499839,-0.205095263478613,0.1053511742362,"",9.57979860151379,9.53923517932293,9.56340960257053,9.47673960592529,9.47899632753793,9.29310671174468,9.57773499809067,9.54174307155969,9.46675560406864,9.48482711218071,9.28927718264111,9.42564910942667
"T1KCC7","T1KCC7","T1KCC7",5.00580290796717,6.7058572068931e-37,0.0598827466820398,0.900121797292753,4.94592016128513,4.6150768234277e-36,"",5.99200768006576,5.96612563033193,5.99556345824936,6.00674525555665,6.63663415205421,6.64800208775346,6.61352715749877,6.75251252023298,6.727300754722,6.72247438966438,6.6097085198869,6.50119150301517
"  TETUR28G00940","TETUR28G00940","TETUR28G00940",0.242776070530229,0.00163794869439334,-0.0184775944614086,0.915307212547659,0.261253664991637,0.000599131357473263,"",9.20910630467221,9.17838916005321,9.15268696026436,9.16365607773039,9.34493027670657,9.33760502443575,9.30594778424666,9.26630277865322,9.33411386120904,9.30100348082849,9.31067566480413,9.35323235728934
"  TETUR01G02460","TETUR01G02460","TETUR01G02460",0.00339911671821456,0.986277190271173,-0.110501890006009,0.656084257597749,0.113901006724223,0.474854589548517,"",8.98067688343796,9.10396117935382,8.96675191882665,9.03191761797497,8.9421133006836,8.92979890665649,9.014303364191,9.18850681837533,9.06734760098615,9.20182419108611,8.93599903073089,9.11825860724673
"  TETUR26G01060","TETUR26G01060","TETUR26G01060",-0.86905290532921,3.85943841366767e-14,0.164795409102916,0.433390530123193,-1.03384831443213,1.77760720950645e-19,"",8.04430839453656,8.05192633024821,8.02625119842151,8.05525212238479,7.66137597580687,7.74005069243119,7.68997100662617,7.60113901091356,7.55115122742182,7.61989681090569,7.61407586472137,7.66298986900238
"T1KSS9","T1KSS9","T1KSS9",-2.48602989079975,6.1516026829453e-14,-0.432866757410594,0.47889818942539,-2.05316313338915,3.18012343419276e-10,"",6.74693445577504,6.61387509802937,6.66012907566161,6.74809247453715,6.03643379693116,6.10717013046978,6.08190652347357,6.09114296741542,5.94233547747088,6.25954567482759,6.20616602422519,6.13289048831854
"  TETUR20G01120","TETUR20G01120","TETUR20G01120",0.000295079194385412,0.997468921983378,0.0447599529340854,0.726400586771959,-0.0444648737397,0.5811581147783,"",10.3984260716973,10.3927578837075,10.3267200218812,10.3939429344402,10.4400255031784,10.3392944468207,10.3309594432361,10.3998205294822,10.3053697147736,10.3614122897561,10.3648464360785,10.3651519420714
"  TETUR06G04860","TETUR06G04860","TETUR06G04860",-0.0404101005399151,0.718589840955735,0.0101655388427605,0.963600577946075,-0.0505756393826756,0.647447954435863,"",10.0890652398309,10.2468055838628,10.1137132261386,10.2015719482857,10.0568266127237,10.1824690502303,10.0984104074109,10.2108172121326,10.1245302930818,10.1871783842968,10.0513932718711,10.1617805201235
"  TETUR02G12860","TETUR02G12860","TETUR02G12860",-0.0117031477411417,0.929234497134284,0.0635836707882362,0.724702754218101,-0.0752868185293779,0.50043008583286,"",10.0177323133643,10.2539268651782,10.0158343755815,10.0295860346751,10.0771956055538,10.0887756118578,10.0467107594197,10.0929427304208,10.0570928489346,10.056634864522,9.97602969954272,10.0532707284194
"  TETUR14G00650","TETUR14G00650","TETUR14G00650",-0.52958092179691,0.00013628686523933,0.0800034999759371,0.77949379457067,-0.609584421772847,8.85655423801508e-06,"",8.719412050884,8.62106313775966,8.53683565966587,8.54134218790341,8.26021195272095,8.32905717073659,8.3761920006803,8.40979370394704,8.32074761800379,8.32927686174135,8.15286799331979,8.41220095874355
"  TETUR33G00900","TETUR33G00900","TETUR33G00900",0.0677439316944758,0.490427950919032,0.00744932061646278,0.97108940840299,0.060294611078013,0.546011921480338,"",9.69591776439547,9.61212399190763,9.67671581792424,9.68716713350499,9.70193682264913,9.69878409974157,9.6779133628057,9.75821973513772,9.7969929410048,9.62354853039157,9.71805229349379,9.67354989639631
"  TETUR03G06790","TETUR03G06790","TETUR03G06790",-0.122562185816024,0.213616697874262,0.0757512489137011,0.642246980737087,-0.198313434729725,0.0331769974076356,"",9.91913512666397,10.0167372522298,9.90045542519825,9.94112969569254,9.81155090706114,9.79278632788095,9.96476930349985,9.89695225868376,9.89695936983778,9.81433813451465,9.81063420781501,9.76123847590319
"  TETUR12G03770","TETUR12G03770","TETUR12G03770",0.671522273562059,4.38628152059765e-09,0.091876117575181,0.664032966516874,0.579646155986878,5.42051217748571e-07,"",8.12176312183201,8.19947660443123,8.05028795524503,8.03957752717099,8.47033668257837,8.43562114127572,8.3096106473244,8.42992002092178,8.36526755228869,8.37343256875259,8.35595135634943,8.37908664290786
"  TETUR26G02280","TETUR26G02280","TETUR26G02280",-0.00223385379668068,0.986448336667787,-0.0768796373940686,0.643232594126597,0.0746457835973879,0.489383714718507,"",9.57801054283025,9.59996369107003,9.45688353297609,9.47679721583144,9.52003811259639,9.47284383167765,9.50921958036994,9.60636610595542,9.53546976406279,9.61601282930553,9.61901774207734,9.52249237477357
"  TETUR17G02540","TETUR17G02540","TETUR17G02540",0.557866211936654,3.54600285887947e-06,0.102014699903152,0.643232594126597,0.455851512033502,0.000202891604579957,"",8.28127021886071,8.4568184127113,8.21855584920073,8.36861308897614,8.56176924086943,8.59534887697841,8.64380055985305,8.62294871210877,8.61373834954619,8.55228614345585,8.47972300507504,8.56832370593821
"  TETUR22G01960","TETUR22G01960","TETUR22G01960",-0.0877927761044231,0.400837223690253,-0.125292608383443,0.38355107455599,0.03749983227902,0.741832132256415,"",9.62805927112552,9.57356994488045,9.62332173219354,9.56794005328381,9.53214721912143,9.65003199847824,9.43533837554444,9.55695797079544,9.6151912630911,9.61545007112059,9.67896418667973,9.57205405298591
"  TETUR30G00250","TETUR30G00250","TETUR30G00250",0.189470878111226,0.0229538772036473,0.542959551680432,5.75283694547502e-11,-0.353488673569206,1.23050963839523e-05,"",9.12290719808248,9.08666645349872,9.10380403704434,9.01837310547329,9.18928992269986,9.16200519255143,9.2239800948856,9.18615423918585,8.91306581978086,8.88132878678367,8.87361965625801,8.90000378600407
"  TETUR04G05910","TETUR04G05910","TETUR04G05910",-0.489514540907928,1.12466385214229e-06,0.0119631429853725,0.963600577946075,-0.5014776838933,5.19998507106822e-07,"",8.9583559294246,8.84946430747991,8.87598990389445,8.86190341507728,8.64272737925466,8.64662729166292,8.59626142583267,8.63677206256683,8.57839986997521,8.60777163928513,8.73678308116606,8.56507423154093
"T1JT04","T1JT04","T1JT04",0.302612241811707,0.0716561901044046,-0.249804368071947,0.296952954927731,0.552416609883654,0.000399714314020054,"",8.23765830471836,8.02141256410187,8.09322652982286,7.95730876199377,8.30278191731539,8.22355432462475,8.21084646095665,8.12486386704493,8.35395216108149,8.37169578079253,8.3994594990934,8.20787290135487
"  TETUR19G00100","TETUR19G00100","TETUR19G00100",-0.560201699382115,4.21237785380539e-07,-0.149428560028577,0.429340103109154,-0.410773139353537,0.000256769957739571,"",8.82226182734817,8.6786079059238,8.84980708817464,8.78711889019445,8.46452816654424,8.50054158294735,8.56050729750003,8.47515694514474,8.66337449869697,8.60249234417194,8.51769126546827,8.50328593859418
"  TETUR16G03280","TETUR16G03280","TETUR16G03280",1.10893862767252,1.004648910065e-15,-0.0253849835447902,0.937563597464712,1.13432361121731,1.40897270552095e-16,"",7.30164977463781,7.29888735847883,7.40893870347246,7.43366081750496,7.75221376824142,7.77158836129274,7.73162705018963,7.80524717219375,7.72180468984732,7.84670612273098,7.72981422406847,7.80388652289102
"  TETUR35G00660","TETUR35G00660","TETUR35G00660",0.792428700447452,4.44605117444603e-12,0.199885713347934,0.252422859063151,0.592542987099518,4.39592605749541e-07,"",8.02913024016204,7.88457957105399,7.98343345221832,8.00093793666063,8.29498644792497,8.35358681093508,8.31412356372305,8.35828901604325,8.22196115391933,8.17148996949813,8.21412907213783,8.32671222013713
"  TETUR31G00940","TETUR31G00940","TETUR31G00940",0.0597461190305963,0.591305761966094,-0.0276746913996018,0.893738047811921,0.0874208104301981,0.414237789331254,"",9.65363232679151,9.78434752693091,9.61771434989017,9.60649970984121,9.68523344673894,9.71306185344772,9.77461086326132,9.63884615324453,9.73667259569304,9.65538309519618,9.71433948108671,9.77397917197552
"  TETUR10G02920","TETUR10G02920","TETUR10G02920",-0.329130372003589,0.00610150295884124,-0.0406637185916063,0.8751591400587,-0.288466653411983,0.0177816664165736,"",9.25039694546535,9.43108974014325,9.31308290547761,9.26553357663461,9.02227128955157,9.18471996138483,9.08427319763204,9.22108314305132,9.20198376817382,9.20171290602137,9.02909004899359,9.17158348307404
"TETUR08G01770","TETUR08G01770","TETUR08G01770",-0.962544428481342,9.42025561183532e-12,0.0867326590421489,0.78069302279148,-1.04927708752349,7.83352277520107e-14,"",7.89359232601375,7.99113070870934,7.8744379394967,7.81445429135445,7.47548635419464,7.44036117277542,7.58878481574167,7.50614274185647,7.54137364153688,7.494598998682,7.39343828248731,7.45890839976472
"  TETUR02G08780","TETUR02G08780","TETUR02G08780",-0.0935948880539006,0.90306499902954,0.115990741752901,0.929531232531415,-0.209585629806802,0.771431956689485,"",7.44286980746339,7.68859898490889,7.55663410008968,7.60389877825315,7.01684677595981,7.68628841988566,7.66703257227865,7.64338600574203,7.14046897277204,7.47516267229899,7.37499249299962,7.85285629362648
"  TETUR26G02430","TETUR26G02430","TETUR26G02430",-0.176521664610811,0.172381299563975,-0.0866027299907779,0.696868655914945,-0.0899189346200336,0.522074886136756,"",9.41012047042534,9.22601701610067,9.37987544386894,9.2999918765718,9.3289999190029,9.30415553803271,9.18950473111455,9.08047244995196,9.28526121631163,9.26074539225175,9.35086649587678,9.21686794956279
"T1KT72","T1KT72","T1KT72",-0.0722629956889189,0.56666887740843,-0.0535398622608673,0.802439491497301,-0.0187231334280516,0.893117516159704,"",9.63576607409225,9.65662108563777,9.52461415605551,9.45363461102606,9.56092950639296,9.51279813553495,9.45307147042459,9.57977687174983,9.55575316390294,9.44864067681153,9.60722548770778,9.61879434254662
"  TETUR11G02220","TETUR11G02220","TETUR11G02220",0.10327208924404,0.161716497300467,0.178315065582741,0.0461800937967918,-0.0750429763387012,0.32989770547477,"",10.3120520300835,10.221751761652,10.3205173774959,10.2597840642696,10.3036975883602,10.3344177785581,10.3788313632332,10.3671927560727,10.2656654570127,10.2581788143627,10.1848440339551,10.2129888202491
"  TETUR01G08650","TETUR01G08650","TETUR01G08650",0.0414719122820561,0.638039042283714,0.0454514532696335,0.746885321611599,-0.00397954098757744,0.967780150989214,"",10.1225285543534,10.2155245166408,10.1483252733591,10.2279560526084,10.1777599371637,10.1550369660494,10.2742833523379,10.213163450816,10.1933400022102,10.2063530877634,10.1634540841607,10.1431079817896
"T1KZ84","T1KZ84","T1KZ84",0.0493937638076699,0.82915034429131,0.0405341250261132,0.920543042867123,0.00885963878155669,0.970062033426761,"",8.87803100229304,8.83466760306975,8.7061311304404,8.76239968904365,8.63548132247294,8.7337032706536,9.02094886370524,8.86142468212769,8.75305055908201,8.87624876423845,8.61218235811283,8.93791969258063
"  TETUR17G02050","TETUR17G02050","TETUR17G02050",-0.163494230511909,0.117373636960466,-0.0933846258292788,0.583009770012782,-0.0701096046826299,0.544566438378612,"",9.57761014588902,9.59409789502566,9.50971930164293,9.5759734334221,9.58588428518968,9.46101657197627,9.39637827266385,9.41728999110655,9.47197407986831,9.46453685796148,9.6076594230652,9.54141746312478
"T1K0N9","T1K0N9","T1K0N9",0.0699208680797167,0.443509307804371,0.0298364500677488,0.856632915428644,0.0400844180119679,0.679037132800525,"",9.83106319798797,9.91058280422001,9.8183214607575,9.94399243459855,9.87924462079043,9.90513100789037,9.93604917475293,9.96103877367478,9.96851100249523,9.86968924844014,9.89506474504226,9.87204506669481
"  TETUR06G06330","TETUR06G06330","TETUR06G06330",0.509328710418409,0.0014651503115187,-0.107157675343477,0.719126882683365,0.616486385761887,8.26404294297387e-05,"",8.08502561108924,7.87566771621881,8.00327712238169,8.04344291208234,8.31432308940283,8.33522473755513,8.19109399489265,8.0527972141282,8.31012420702211,8.2038511369722,8.29538311080107,8.30892704526614
"  TETUR11G02110","TETUR11G02110","TETUR11G02110",-0.144384999393132,0.12075737622474,-0.0494019767031694,0.772310618736163,-0.0949830226899626,0.330012408909073,"",9.94724906198795,10.1020005468541,10.0094896798265,10.0185463524804,9.94821662878797,9.90962574084914,9.87419055212405,9.98464739372236,9.97156294745981,10.0011052098833,9.85742016342405,10.0073957555631
"  TETUR01G10250","TETUR01G10250","TETUR01G10250",0.0130533647681466,0.896251775611777,0.0331963112693111,0.825189293457695,-0.0201429465011646,0.833207569075631,"",10.4645618798193,10.5451280711606,10.4762015151102,10.498935561671,10.4465925526336,10.5269377193671,10.4624618781591,10.5798202843247,10.4464358300388,10.5049796094465,10.4337020807638,10.5450304602152
"T1JQ21","T1JQ21","T1JQ21",-0.0373691586276611,0.747394629482209,0.00703092592383268,0.976594788574145,-0.0444000845514938,0.69907673215024,"",10.0347904719199,10.1770079933567,10.0564054884437,10.008203436625,10.0467372537351,10.1035828411965,9.98560145410028,10.0504254166912,9.92335229419167,10.0466118302579,10.1041558083933,10.0886579003302
"T1KCJ2","T1KCJ2","T1KCJ2",-0.427017352037311,0.000939324737442438,-0.339685237004907,0.0479783178836297,-0.0873321150324045,0.570674992931085,"",8.84017950788994,8.63422463996283,8.69942310407848,8.73149214886733,8.56502681583261,8.5725933326846,8.49424018624048,8.41652400101056,8.74243006459753,8.73798496139019,8.68976756906324,8.55355844095047
"  TETUR09G06620","TETUR09G06620","TETUR09G06620",0.0409069310972413,0.740199108924615,0.222086204923608,0.107084194216608,-0.181179273826367,0.083729316707309,"",9.88344751528249,9.89438507020234,9.95739624038806,9.88410736364273,9.84593981450167,9.91333836479643,10.0551676646805,9.89782138402038,9.78228822772242,9.8389435093973,9.67227108183186,9.86927820932357
"  TETUR19G02520","TETUR19G02520","TETUR19G02520",-0.175137117330401,0.178475222993337,0.160086839109366,0.405686553632058,-0.335223956439767,0.00558760876800545,"",9.34098374578214,9.52062807031439,9.33089990733299,9.3732595950077,9.31555225950504,9.28895180459056,9.18623045927011,9.37218646449132,9.16307873176413,9.33372337431856,9.10447339189247,9.19453268189437
"  TETUR05G05560","TETUR05G05560","TETUR05G05560",0.0195888285566936,0.887054235918079,-0.0418125938087079,0.843275249464969,0.0614014223654015,0.620749870471217,"",9.42297370850602,9.38298303588375,9.34104763776019,9.43882045996741,9.50139985783035,9.43161631607496,9.39458687429946,9.29664513045441,9.38233164605545,9.40466554085422,9.54172489442679,9.39511296266184
"  TETUR02G13540","TETUR02G13540","TETUR02G13540",0.0303009057924428,0.869841236420047,0.0174293217562356,0.961937588194207,0.0128715840362072,0.944278585465109,"",9.14675174119764,9.38464606555367,9.09069415910437,9.11055308430564,9.25973284480637,9.21773456563794,9.17518692880683,9.1732833809256,9.0903496317229,9.09302713565113,9.2494719811342,9.33528397402674
"  TETUR03G09700","TETUR03G09700","TETUR03G09700",-0.0734797132915518,0.746838440578365,0.0482624979097963,0.906830645522016,-0.121742211201348,0.57675606851295,"",8.87787958734526,8.60405955108322,8.90868426462518,8.62531201527481,8.65856710098728,8.79049832150938,8.84233901869857,8.59010723267637,8.68529282709949,8.88868443901834,8.60538595350922,8.59350367245935
"  TETUR13G01940","TETUR13G01940","TETUR13G01940",-0.11832458198156,0.362328619552797,-0.278614677635031,0.0669006906831441,0.160290095653471,0.192683266127812,"",8.93520796647556,8.81645123020411,8.89371303888271,8.92008714796298,8.76740538064254,8.93653873247012,8.86679720313811,8.73781572973495,9.01757746468841,8.93426377006537,9.04719755905583,8.91216884409219
"  TETUR21G01820","TETUR21G01820","TETUR21G01820",0.717544462036676,7.38509203595323e-07,-0.0601338235131024,0.841480409968515,0.777678285549778,5.74032006440926e-08,"",7.78694729059635,7.6515467339311,7.74735728176924,7.75476943383299,7.98193441598949,8.02310272805149,8.07558862385653,8.03812683761363,8.09709337738722,8.17955049234734,8.02126471932442,7.91266907976546
"  TETUR23G01950","TETUR23G01950","TETUR23G01950",0.10962415346593,0.283142751588902,0.141664527827775,0.316194990525811,-0.0320403743618448,0.784883506624914,"",9.92040899232475,10.0210347643903,9.86209939955642,9.86985073812444,10.0083866725269,9.98521106936549,9.95591547096268,10.0052158711873,9.84313798668358,9.82844436674822,9.90408625625134,10.0155848297863
"  TETUR20G01300","TETUR20G01300","TETUR20G01300",-0.198958576395961,0.0227049387040555,0.0996228455086217,0.485803349653302,-0.298581421904583,0.000369764621412655,"",9.93285456179887,10.021953819427,9.95572614564567,9.91646110613715,9.77595794754916,9.81551321995756,9.86381079420616,9.87459153238931,9.79335102371596,9.76889808914003,9.66948108030148,9.84892229802643
"T1KCC8","T1KCC8","T1KCC8",0.786380053839159,2.53474280315708e-11,-0.0154598981053405,0.958732754462017,0.801839951944499,7.46398346268744e-12,"",7.7855413790191,7.81534417523237,7.71277996172561,7.78641308540008,8.09612671310392,8.15636347537749,8.05109422985653,8.10621208372414,8.12748434579889,8.18749172379853,8.05774124282854,8.06315561356696
"  TETUR01G14000","TETUR01G14000","TETUR01G14000",0.19872970680608,0.0672409153136351,0.0809501236408294,0.66471008508807,0.117779583165251,0.310299037588502,"",9.30927650458488,9.12779424335862,9.15403209025509,9.30338511482038,9.37536378948557,9.31163129292766,9.39627898134209,9.27640922550904,9.35759182435685,9.2602602588517,9.26288433322572,9.29338862028046
"  TETUR39G00270","TETUR39G00270","TETUR39G00270",-0.105939266646899,0.358165625867912,0.0796990447564478,0.667089987331985,-0.185638311403347,0.0836693660881014,"",9.8262121487442,9.81146380273362,9.92275544679135,9.9157524565479,9.76186711577636,9.72321551191309,9.84078147242987,9.88462299071313,9.76186756412483,9.78894774979179,9.61775371899215,9.84211050647184
"  TETUR35G00500","TETUR35G00500","TETUR35G00500",-0.106617645531736,0.177481483723941,-0.0359752166205052,0.805186000617156,-0.070642428911231,0.395968459177273,"",10.1250504296034,10.1707479163278,10.119040503597,10.1697086492236,10.015616611638,10.0934748149222,10.0628780637865,10.1387027628739,10.1322556490541,10.1262834390972,10.1130930366588,10.0300373342343
"T1JZ87","T1JZ87","T1JZ87",-0.750641805624738,2.92777347656652e-12,-0.104235286325652,0.619016896564535,-0.646406519299086,1.47221739277713e-09,"",8.43716009641949,8.37839347208133,8.36638797109827,8.43165158696969,8.14292054976286,8.06129716254874,8.02274369358395,7.9868844200207,8.14735100482246,8.08805853276703,8.05631259191587,8.10596702194736
"T1KDR1","T1KDR1","T1KDR1",1.06104211378836,3.56625376160034e-13,-0.0458357911862788,0.885643237693161,1.10687790497464,2.022219406607e-14,"",7.32017326579682,7.3074888345334,7.29804982300182,7.3609361926495,7.65702109621432,7.66279870390499,7.70783632706469,7.76860475072222,7.67093508494401,7.77943745038465,7.80762888373245,7.60650810284719
"T1KAY3","T1KAY3","T1KAY3",-0.0437268227911717,0.57053661771037,0.0924539805728035,0.369276392155716,-0.136180803363975,0.0440729093146001,"",10.7240804299304,10.8449813317517,10.7339276616452,10.7987389048965,10.7570994542118,10.7822623481969,10.7297445447482,10.7183491586647,10.7146222282438,10.7005799827198,10.6827201810397,10.6412414674704
"  TETUR19G00460","TETUR19G00460","TETUR19G00460",0.412610604775163,0.000342416977657921,-0.0804495357577272,0.70753467771873,0.493060140532891,1.21821631894764e-05,"",8.37311961297419,8.46463819699252,8.35951585892922,8.3663796119471,8.5243526142725,8.68499734427946,8.54981575821773,8.60470540451178,8.62635666269913,8.70910897410564,8.54586369926377,8.6482236922661
"SMAR003127-PA","SMAR003127-PA","SMAR003127-PA",0.0907894839346004,0.293938552989886,0.0606749180468766,0.664943890470058,0.0301145658877238,0.758907225519133,"",9.98885471694475,10.0373548898865,9.98114667113328,10.0969299051007,10.0917951315405,10.0657875448284,10.0597472757995,10.1197522113658,9.97234561164513,10.0456593348864,10.040684496843,10.1212641384557
"  TETUR18G02780","TETUR18G02780","TETUR18G02780",0.295522401544887,0.0450544785402806,0.0464520462852322,0.878528978935682,0.249070355259654,0.0979934642897168,"",8.64171804938145,8.70464138367244,8.84330477434084,8.75857563322598,8.69328030249045,8.99125811717295,8.92433387443165,8.94746474569286,8.75722022971332,8.8892964936204,8.93456315304187,8.89154663695968
"  TETUR21G00800","TETUR21G00800","TETUR21G00800",0.289382893845457,0.0056259552647299,-0.0560044723514376,0.781333999009261,0.345387366196894,0.00071768172123518,"",8.77755497004481,8.80575161678102,8.70384889802843,8.70803124095883,8.9245834332734,8.96639899064967,8.84196857450283,8.8698681597217,8.84806587656037,8.97414320921272,8.99067173577376,8.90958820005635
"  TETUR08G05070","TETUR08G05070","TETUR08G05070",0.138220495414887,0.188561179724421,-0.0566145648744707,0.761018602465404,0.194835060289357,0.0520378706529098,"",9.20384687280995,9.22077028814831,9.20791419260415,9.23519141302348,9.2366026236932,9.36800772291499,9.37498705849555,9.19138521864813,9.36493388769006,9.34422980776024,9.33628916636371,9.26457049789175
"  TETUR03G02430","TETUR03G02430","TETUR03G02430",0.734746810232287,3.05081628723802e-07,-0.120635384290886,0.641698969838537,0.855382194523173,1.25984323408713e-09,"",7.61507500074597,7.67767985342072,7.71537842028178,7.71685598353431,7.97490803230258,8.08248682875385,8.00687638359462,7.82518287383884,8.07319170110569,8.0718584757415,7.97387930630468,8.00058984235767
"  TETUR23G01370","TETUR23G01370","TETUR23G01370",0.0810654208138936,0.366459012974916,-0.0644468115812795,0.647094952477937,0.145512232395173,0.078430876723689,"",9.52550302240981,9.50500339614937,9.47084036158657,9.42451252601825,9.55329994188403,9.49791629038547,9.48064588121529,9.58432922774601,9.5772275400571,9.531880107393,9.59128654332594,9.57266020013363
"  TETUR34G00900","TETUR34G00900","TETUR34G00900",-0.0900951394968045,0.374817893880824,-0.0128345762441341,0.954832437012489,-0.0772605632526703,0.455291332172059,"",10.0711615717477,10.0626702013113,10.1208617661744,10.1367196396746,9.95365423962638,10.0549980241641,10.090660764121,10.0607619277074,10.0196899249632,10.144627129589,9.93760284577175,10.0847786053547
"  TETUR02G04840","TETUR02G04840","TETUR02G04840",-0.147658931705365,0.106185104885704,-0.199932127501506,0.0869692772150356,0.0522731957961412,0.610375497270723,"",9.35044641513867,9.34501449564823,9.40003780532701,9.36409717434782,9.33134708552736,9.22140481721857,9.30711769409089,9.25686047800715,9.33850624537755,9.38692002404939,9.47419312734319,9.37767593764479
"  TETUR36G00480","TETUR36G00480","TETUR36G00480",-0.152539792388959,0.109875892239298,-0.0532807518910138,0.760315246569736,-0.0992590404979452,0.321478616699898,"",9.77397831125607,9.69177573323366,9.7738814184031,9.6719128550599,9.72603455911941,9.64587873610076,9.55557693385825,9.61084491977944,9.73276986360397,9.64352496397671,9.67739013297687,9.6163566360715
"  TETUR07G06530","TETUR07G06530","TETUR07G06530",-0.103567022503494,0.156798864537519,0.0668990820190221,0.56906836183395,-0.170466104522516,0.0134236349512268,"",10.6439641853999,10.7580393500753,10.6914745927312,10.7102313663532,10.5958390120008,10.6323977413472,10.6095282377088,10.6895723627887,10.613600839603,10.6086333776839,10.523622165762,10.6039518727836
"  TETUR27G01450","TETUR27G01450","TETUR27G01450",-0.0273537865670344,0.819014942734103,-0.154611096128575,0.257319166892801,0.12725730956154,0.200068896148099,"",9.34712199072109,9.34064563875874,9.27462425615198,9.25394091791414,9.36813482263942,9.28886453364153,9.22784727787716,9.26652726099822,9.30941886439948,9.37129933085777,9.44537135966126,9.38358905589262
"  TETUR09G05440","TETUR09G05440","TETUR09G05440",0.0217561249778069,0.792583243773527,-0.00131029808285232,0.994087091641389,0.0230664230606592,0.780187670944988,"",10.1249850922255,10.0877840416712,10.1426280376115,10.1480735490567,10.1497195623703,10.161963620416,10.1300911477891,10.1181145237005,10.1704606430357,10.1004988375526,10.1812102100967,10.1083412107481
"  TETUR30G01210","TETUR30G01210","TETUR30G01210",0.286594294228921,0.0220496520915336,0.152831025263479,0.437443849760259,0.133763268965442,0.3320263298646,"",8.91353796206553,9.03139612467465,8.94893836725529,9.01944795055413,9.04823333753484,9.08800735379343,9.21817057002509,9.1868475343468,9.11897725869446,9.09648247157044,8.88156317807659,9.09540130390413
"  TETUR24G01740","TETUR24G01740","TETUR24G01740",1.19224598095509,1.00263189562714e-15,-0.0703629870880188,0.810490273247839,1.26260896804311,9.11510546580963e-18,"",7.14678738850316,7.13269142119458,7.1922049973846,7.26190390795163,7.62177501744372,7.51124404480061,7.60282678653041,7.6077875380479,7.68102135126834,7.6456994788047,7.52513363461719,7.60638897580633
"T1JU19","T1JU19","T1JU19",0.173898349901809,0.0524797661694735,-0.106065264721266,0.437443849760259,0.279963614623075,0.000910080985215831,"",8.99892087780998,9.02080223075292,8.96498642443182,8.96377829660361,9.10333519591671,9.08751161538923,9.02924382119065,9.10710549587513,9.16189725759935,9.08563841498295,9.191912637002,9.12331905036831
"T1K9G5","T1K9G5","T1K9G5",0.0594821186999697,0.641791964601644,0.0307748567234352,0.896528496972173,0.0287072619765345,0.83367324547421,"",9.59466483711476,9.81069563862841,9.51272247294075,9.606548500177,9.65099752439533,9.65689966547368,9.70544874485783,9.67720694838444,9.67311490241987,9.66197155795884,9.59094557089044,9.68853236171633
"  TETUR27G02390","TETUR27G02390","TETUR27G02390",0.245855210797484,0.0440713895625331,0.0976484489598626,0.643232594126597,0.148206761837622,0.254542979408736,"",8.98883932766283,9.01578076969526,8.93326401681986,8.86994193095867,9.22034552480276,9.05245814546331,8.96335149827624,9.09880350633317,9.03607305492698,9.09470218865343,9.04372268282519,8.9562455090539
"  TETUR27G01500","TETUR27G01500","TETUR27G01500",0.456462431424293,0.000186691245295413,0.406679632722803,0.0062120284088373,0.0497827987014906,0.754856702769926,"",8.54295104225108,8.5956201769624,8.57915354994226,8.52730966146209,8.86624684134307,8.70510640072733,8.84526653900783,8.76037329326226,8.45331391581794,8.55449722248328,8.61510694599827,8.7053886477595
